Station Name,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID,Wind Speed Ratio
Oak Street Weather Station,13.4,10.5,70,0.0,0.0,10.3,0.0,134,0.8,2.2,997.0,2,359.0,12.0,2015-06-02 21:00:00,OakStreetWeatherStation201506022100,0.36363636363636365
Oak Street Weather Station,13.5,10.1,66,0.0,0.0,10.3,0.0,122,1.3,2.0,997.1,2,359.0,12.0,2015-06-02 22:00:00,OakStreetWeatherStation201506022200,0.65
Oak Street Weather Station,14.3,9.8,56,0.0,0.0,10.3,0.0,117,1.1,3.6,997.3,2,359.0,12.0,2015-06-02 23:00:00,OakStreetWeatherStation201506022300,0.3055555555555556
Oak Street Weather Station,14.5,10.3,59,0.0,0.0,10.3,0.0,75,1.2,2.5,997.1,2,359.0,12.1,2015-06-03 00:00:00,OakStreetWeatherStation201506032400,0.48
Oak Street Weather Station,14.7,10.8,63,0.0,0.0,10.3,0.0,93,1.2,2.7,996.7,2,359.0,12.0,2015-06-03 01:00:00,OakStreetWeatherStation201506030100,0.4444444444444444
Oak Street Weather Station,13.9,11.4,74,0.0,0.0,10.3,0.0,115,1.3,2.4,996.5,2,359.0,12.0,2015-06-03 02:00:00,OakStreetWeatherStation201506030200,0.5416666666666667
Oak Street Weather Station,14.7,12.2,75,0.0,0.0,10.3,0.0,118,0.7,1.8,996.5,2,0.0,12.1,2015-06-03 03:00:00,OakStreetWeatherStation201506030300,0.38888888888888884
Oak Street Weather Station,15.2,12.6,75,0.0,0.0,10.3,0.0,117,0.6,1.3,996.2,2,0.0,12.2,2015-06-03 04:00:00,OakStreetWeatherStation201506030400,0.4615384615384615
Oak Street Weather Station,15.3,12.2,70,0.0,0.0,10.3,0.0,118,1.1,2.4,996.1,6,0.0,12.0,2015-06-03 05:00:00,OakStreetWeatherStation201506030500,0.45833333333333337
Oak Street Weather Station,15.5,12.4,70,0.0,0.0,10.3,0.0,114,1.6,2.8,996.3,108,0.0,12.0,2015-06-03 06:00:00,OakStreetWeatherStation201506030600,0.5714285714285715
Oak Street Weather Station,15.6,12.7,73,0.0,0.0,10.3,0.0,118,1.7,3.4,996.5,398,0.0,12.1,2015-06-03 08:00:00,OakStreetWeatherStation201506030800,0.5
Oak Street Weather Station,17.1,13.6,68,0.0,0.0,10.3,0.0,124,1.4,2.8,996.3,633,0.0,12.0,2015-06-03 09:00:00,OakStreetWeatherStation201506030900,0.5
Oak Street Weather Station,14.0,12.3,82,0.0,0.0,10.3,0.0,0,2.5,3.1,996.5,762,0.0,12.1,2015-06-03 10:00:00,OakStreetWeatherStation201506031000,0.8064516129032258
Oak Street Weather Station,16.8,13.4,68,0.0,0.0,10.3,0.0,105,2.1,5.0,995.8,855,0.0,12.0,2015-06-03 11:00:00,OakStreetWeatherStation201506031100,0.42000000000000004
Oak Street Weather Station,15.8,13.1,75,0.0,0.0,10.3,0.0,101,1.8,2.6,995.8,906,0.0,12.1,2015-06-03 12:00:00,OakStreetWeatherStation201506031200,0.6923076923076923
Oak Street Weather Station,16.8,13.7,71,0.0,0.0,10.3,0.0,109,1.5,2.8,995.0,908,0.0,12.1,2015-06-03 13:00:00,OakStreetWeatherStation201506031300,0.5357142857142857
Oak Street Weather Station,17.9,14.0,66,0.0,0.0,10.3,0.0,112,1.9,3.4,995.0,834,0.0,12.1,2015-06-03 14:00:00,OakStreetWeatherStation201506031400,0.5588235294117647
Oak Street Weather Station,17.6,14.0,68,0.0,0.0,10.3,0.0,93,1.6,3.0,993.8,597,359.0,12.1,2015-06-03 16:00:00,OakStreetWeatherStation201506031600,0.5333333333333333
Oak Street Weather Station,18.8,14.3,62,0.0,0.0,10.3,0.0,113,2.8,4.6,993.6,104,359.0,12.1,2015-06-03 17:00:00,OakStreetWeatherStation201506031700,0.6086956521739131
Oak Street Weather Station,17.4,13.8,67,0.0,0.0,10.3,0.0,111,1.6,3.7,993.2,60,359.0,12.1,2015-06-03 19:00:00,OakStreetWeatherStation201506031900,0.43243243243243246
Oak Street Weather Station,17.1,13.6,69,0.0,0.0,10.3,0.0,119,1.5,3.2,993.2,24,359.0,12.0,2015-06-03 20:00:00,OakStreetWeatherStation201506032000,0.46875
Oak Street Weather Station,17.6,13.9,67,0.0,0.0,10.3,0.0,112,2.3,4.8,993.4,1,0.0,12.0,2015-06-03 21:00:00,OakStreetWeatherStation201506032100,0.47916666666666663
Oak Street Weather Station,18.1,14.3,66,0.0,0.0,10.3,0.0,138,0.8,1.5,993.8,1,0.0,12.2,2015-06-03 23:00:00,OakStreetWeatherStation201506032300,0.5333333333333333
Oak Street Weather Station,20.0,15.5,63,0.0,0.0,10.3,0.0,120,1.2,2.6,993.9,0,0.0,12.1,2015-06-04 00:00:00,OakStreetWeatherStation201506042400,0.4615384615384615
Oak Street Weather Station,19.5,15.2,64,0.0,0.0,10.3,0.0,0,0.6,1.6,993.7,0,0.0,12.0,2015-06-04 01:00:00,OakStreetWeatherStation201506040100,0.37499999999999994
Oak Street Weather Station,19.0,15.1,67,0.0,0.0,10.3,0.0,116,0.5,1.4,993.3,0,0.0,12.1,2015-06-04 02:00:00,OakStreetWeatherStation201506040200,0.35714285714285715
Oak Street Weather Station,18.9,14.9,65,0.0,0.0,10.3,0.0,84,0.8,2.0,993.3,1,0.0,12.1,2015-06-04 03:00:00,OakStreetWeatherStation201506040300,0.4
Oak Street Weather Station,18.4,14.7,68,0.0,0.0,10.3,0.0,14,0.9,1.8,993.7,1,0.0,12.0,2015-06-04 04:00:00,OakStreetWeatherStation201506040400,0.5
Oak Street Weather Station,18.1,14.8,71,0.0,0.0,10.3,0.0,4,0.9,2.2,994.0,2,0.0,11.9,2015-06-04 05:00:00,OakStreetWeatherStation201506040500,0.40909090909090906
Oak Street Weather Station,19.1,15.5,70,0.0,0.0,10.3,0.0,334,1.1,2.9,994.7,121,0.0,12.1,2015-06-04 07:00:00,OakStreetWeatherStation201506040700,0.37931034482758624
Oak Street Weather Station,20.2,16.3,68,0.0,0.0,10.3,0.0,109,0.6,1.3,993.9,248,359.0,12.0,2015-06-04 08:00:00,OakStreetWeatherStation201506040800,0.4615384615384615
Oak Street Weather Station,23.1,18.1,62,0.0,0.0,10.3,0.0,0,1.0,2.6,994.1,691,0.0,12.1,2015-06-04 10:00:00,OakStreetWeatherStation201506041000,0.3846153846153846
Oak Street Weather Station,23.6,18.5,61,0.0,0.0,10.3,0.0,284,0.9,2.5,994.3,415,0.0,12.2,2015-06-04 11:00:00,OakStreetWeatherStation201506041100,0.36
Oak Street Weather Station,25.4,19.3,57,0.0,0.0,10.3,0.0,62,0.8,2.2,993.8,309,0.0,12.1,2015-06-04 14:00:00,OakStreetWeatherStation201506041400,0.36363636363636365
Oak Street Weather Station,25.5,19.4,57,0.0,0.0,10.3,0.0,76,1.5,3.2,993.6,368,0.0,12.1,2015-06-04 15:00:00,OakStreetWeatherStation201506041500,0.46875
Oak Street Weather Station,26.4,19.7,54,0.0,0.0,10.3,0.0,309,0.7,1.5,993.2,454,0.0,12.1,2015-06-04 16:00:00,OakStreetWeatherStation201506041600,0.4666666666666666
Oak Street Weather Station,22.7,18.2,65,0.0,0.0,10.3,0.0,115,1.1,2.6,992.7,212,0.0,12.1,2015-06-04 17:00:00,OakStreetWeatherStation201506041700,0.4230769230769231
Oak Street Weather Station,24.8,19.0,58,0.0,0.0,10.3,0.0,130,0.7,1.1,992.5,52,0.0,12.1,2015-06-04 19:00:00,OakStreetWeatherStation201506041900,0.6363636363636362
Oak Street Weather Station,24.8,19.2,59,0.0,0.0,10.3,0.0,135,1.0,1.9,992.3,17,0.0,12.2,2015-06-04 20:00:00,OakStreetWeatherStation201506042000,0.5263157894736842
Oak Street Weather Station,24.7,19.2,60,0.0,0.0,10.3,60.0,134,0.4,0.8,992.7,0,0.0,12.1,2015-06-04 21:00:00,OakStreetWeatherStation201506042100,0.5
Oak Street Weather Station,25.5,19.4,57,0.0,0.0,10.3,0.0,123,0.7,1.6,993.5,-2,0.0,12.1,2015-06-04 22:00:00,OakStreetWeatherStation201506042200,0.43749999999999994
Oak Street Weather Station,25.5,19.8,59,0.0,0.0,10.3,0.0,282,1.0,1.8,993.9,0,0.0,12.1,2015-06-04 23:00:00,OakStreetWeatherStation201506042300,0.5555555555555556
Oak Street Weather Station,24.7,19.7,63,0.0,0.0,10.3,0.0,346,2.1,2.7,993.4,0,0.0,12.1,2015-06-05 00:00:00,OakStreetWeatherStation201506052400,0.7777777777777778
Oak Street Weather Station,20.0,16.5,71,0.0,0.0,10.3,0.0,349,2.2,3.9,993.8,0,0.0,12.1,2015-06-05 01:00:00,OakStreetWeatherStation201506050100,0.5641025641025642
Oak Street Weather Station,18.0,15.4,77,0.0,0.0,10.3,0.0,0,0.5,1.6,994.2,1,0.0,12.1,2015-06-05 02:00:00,OakStreetWeatherStation201506050200,0.3125
Oak Street Weather Station,16.7,14.9,82,0.0,0.0,10.3,0.0,3,1.5,2.5,994.2,1,0.0,12.1,2015-06-05 03:00:00,OakStreetWeatherStation201506050300,0.6
Oak Street Weather Station,16.2,14.7,86,0.0,0.0,10.3,0.0,336,0.5,1.7,994.8,1,359.0,12.1,2015-06-05 04:00:00,OakStreetWeatherStation201506050400,0.29411764705882354
Oak Street Weather Station,13.4,13.0,96,0.0,0.0,10.3,0.0,340,2.0,3.4,995.2,2,359.0,12.0,2015-06-05 05:00:00,OakStreetWeatherStation201506050500,0.5882352941176471
Oak Street Weather Station,12.5,12.2,97,0.0,0.0,10.3,0.0,3,1.9,3.6,996.0,23,359.0,12.0,2015-06-05 06:00:00,OakStreetWeatherStation201506050600,0.5277777777777778
Oak Street Weather Station,11.6,11.4,97,0.0,0.0,10.3,0.0,10,2.5,3.9,996.4,42,359.0,12.0,2015-06-05 07:00:00,OakStreetWeatherStation201506050700,0.6410256410256411
Oak Street Weather Station,11.9,11.7,98,0.0,0.0,10.3,0.0,2,3.7,5.5,998.0,122,359.0,12.1,2015-06-05 09:00:00,OakStreetWeatherStation201506050900,0.6727272727272727
Oak Street Weather Station,11.8,11.6,97,0.0,0.0,10.3,0.0,3,3.0,4.5,998.7,153,359.0,12.0,2015-06-05 11:00:00,OakStreetWeatherStation201506051100,0.6666666666666666
Oak Street Weather Station,12.2,11.6,94,0.0,0.0,10.3,0.0,14,4.9,6.8,998.8,199,359.0,12.1,2015-06-05 13:00:00,OakStreetWeatherStation201506051300,0.7205882352941178
Oak Street Weather Station,11.3,10.9,96,0.0,0.0,10.3,0.0,6,4.9,7.2,999.0,117,359.0,12.1,2015-06-05 16:00:00,OakStreetWeatherStation201506051600,0.6805555555555556
Oak Street Weather Station,11.6,10.8,91,0.0,0.0,10.3,0.0,8,6.2,8.7,998.8,149,359.0,12.1,2015-06-05 17:00:00,OakStreetWeatherStation201506051700,0.7126436781609197
Oak Street Weather Station,10.7,10.3,96,0.0,0.0,10.3,0.0,4,4.8,7.0,998.8,92,359.0,12.0,2015-06-05 18:00:00,OakStreetWeatherStation201506051800,0.6857142857142857
Oak Street Weather Station,11.8,10.9,89,0.0,0.0,10.3,0.0,357,3.1,5.5,998.7,55,359.0,12.1,2015-06-05 19:00:00,OakStreetWeatherStation201506051900,0.5636363636363636
Oak Street Weather Station,12.1,11.1,89,0.0,0.0,10.3,0.0,12,1.4,4.3,998.2,14,359.0,12.1,2015-06-05 20:00:00,OakStreetWeatherStation201506052000,0.3255813953488372
Oak Street Weather Station,11.9,10.7,87,0.0,0.0,10.3,0.0,345,2.0,4.4,998.4,3,359.0,12.1,2015-06-05 22:00:00,OakStreetWeatherStation201506052200,0.45454545454545453
Oak Street Weather Station,11.4,10.3,88,0.0,0.0,10.3,0.0,359,3.6,5.6,998.9,3,359.0,12.2,2015-06-06 00:00:00,OakStreetWeatherStation201506062400,0.6428571428571429
Oak Street Weather Station,10.6,9.5,87,0.0,0.0,10.3,0.0,356,2.2,3.7,998.7,4,359.0,12.0,2015-06-06 02:00:00,OakStreetWeatherStation201506060200,0.5945945945945946
Oak Street Weather Station,10.4,9.5,90,0.0,0.0,10.3,0.0,17,1.2,2.0,999.0,3,359.0,12.1,2015-06-06 03:00:00,OakStreetWeatherStation201506060300,0.6
Oak Street Weather Station,10.9,10.0,90,0.0,0.0,10.3,0.0,348,2.1,3.0,999.1,3,359.0,12.0,2015-06-06 04:00:00,OakStreetWeatherStation201506060400,0.7000000000000001
Oak Street Weather Station,10.7,9.8,91,0.0,0.0,10.3,0.0,11,2.6,3.6,999.1,3,359.0,12.1,2015-06-06 05:00:00,OakStreetWeatherStation201506060500,0.7222222222222222
Oak Street Weather Station,11.1,10.1,89,0.0,0.0,10.3,0.0,351,1.9,2.4,999.8,13,359.0,12.1,2015-06-06 06:00:00,OakStreetWeatherStation201506060600,0.7916666666666666
Oak Street Weather Station,11.0,10.2,90,0.0,0.0,10.3,0.0,12,2.9,3.6,999.6,147,359.0,12.1,2015-06-06 07:00:00,OakStreetWeatherStation201506060700,0.8055555555555555
Oak Street Weather Station,11.8,10.6,87,0.0,0.0,10.3,0.0,11,1.5,2.6,999.7,440,0.0,12.0,2015-06-06 08:00:00,OakStreetWeatherStation201506060800,0.5769230769230769
Oak Street Weather Station,12.4,11.2,87,0.0,0.0,10.3,0.0,16,2.6,3.5,1000.0,607,0.0,12.1,2015-06-06 09:00:00,OakStreetWeatherStation201506060900,0.7428571428571429
Oak Street Weather Station,12.8,11.6,87,0.0,0.0,10.3,0.0,17,2.5,3.3,999.6,752,0.0,12.1,2015-06-06 10:00:00,OakStreetWeatherStation201506061000,0.7575757575757576
Oak Street Weather Station,12.9,11.6,86,0.0,0.0,10.3,0.0,16,2.5,3.2,999.3,843,0.0,12.1,2015-06-06 11:00:00,OakStreetWeatherStation201506061100,0.78125
Oak Street Weather Station,12.9,11.6,86,0.0,0.0,10.3,0.0,17,3.5,4.7,999.3,896,0.0,12.1,2015-06-06 12:00:00,OakStreetWeatherStation201506061200,0.7446808510638298
Oak Street Weather Station,12.8,11.5,86,0.0,0.0,10.3,0.0,16,3.1,4.5,999.1,904,359.0,12.1,2015-06-06 13:00:00,OakStreetWeatherStation201506061300,0.6888888888888889
Oak Street Weather Station,12.8,11.1,82,0.0,0.0,10.3,0.0,19,2.8,3.7,998.5,831,359.0,12.2,2015-06-06 14:00:00,OakStreetWeatherStation201506061400,0.7567567567567567
Oak Street Weather Station,13.1,11.2,80,0.0,0.0,10.3,0.0,20,2.2,3.1,997.9,725,359.0,12.1,2015-06-06 15:00:00,OakStreetWeatherStation201506061500,0.7096774193548387
Oak Street Weather Station,12.6,10.8,81,0.0,0.0,10.3,0.0,16,1.8,2.6,997.1,647,359.0,12.1,2015-06-06 16:00:00,OakStreetWeatherStation201506061600,0.6923076923076923
Oak Street Weather Station,12.3,10.7,82,0.0,0.0,10.3,0.0,43,1.3,2.2,996.4,51,359.0,12.1,2015-06-06 17:00:00,OakStreetWeatherStation201506061700,0.5909090909090908
Oak Street Weather Station,12.2,10.5,82,0.0,0.0,10.3,0.0,28,1.3,2.1,995.8,50,359.0,12.0,2015-06-06 18:00:00,OakStreetWeatherStation201506061800,0.6190476190476191
Oak Street Weather Station,12.1,10.4,82,0.0,0.0,10.3,0.0,13,0.6,0.7,995.3,44,359.0,12.1,2015-06-06 19:00:00,OakStreetWeatherStation201506061900,0.8571428571428572
Oak Street Weather Station,11.6,9.9,81,0.0,0.0,10.3,0.0,17,1.8,2.3,995.0,17,359.0,12.0,2015-06-06 20:00:00,OakStreetWeatherStation201506062000,0.782608695652174
Oak Street Weather Station,12.2,10.2,78,0.0,0.0,10.3,0.0,46,0.7,0.9,994.2,2,359.0,12.1,2015-06-06 21:00:00,OakStreetWeatherStation201506062100,0.7777777777777777
Oak Street Weather Station,12.8,10.9,80,0.0,0.0,10.3,0.0,16,1.7,2.2,993.8,2,359.0,12.0,2015-06-06 22:00:00,OakStreetWeatherStation201506062200,0.7727272727272726
Oak Street Weather Station,12.4,10.9,84,0.0,0.0,10.3,0.0,27,1.3,1.6,993.4,2,359.0,12.0,2015-06-06 23:00:00,OakStreetWeatherStation201506062300,0.8125
Oak Street Weather Station,12.5,11.0,83,0.0,0.0,10.3,0.0,52,0.8,0.9,993.2,2,0.0,12.0,2015-06-07 00:00:00,OakStreetWeatherStation201506072400,0.888888888888889
Oak Street Weather Station,14.1,12.1,80,0.0,0.0,10.3,0.0,102,0.6,0.9,991.7,2,0.0,12.0,2015-06-07 02:00:00,OakStreetWeatherStation201506070200,0.6666666666666666
Oak Street Weather Station,16.7,14.3,78,0.0,0.0,10.3,0.0,131,1.1,3.0,990.6,2,0.0,12.1,2015-06-07 03:00:00,OakStreetWeatherStation201506070300,0.3666666666666667
Oak Street Weather Station,18.3,15.5,75,0.0,0.0,10.3,0.0,96,1.3,3.6,989.9,1,0.0,12.2,2015-06-07 04:00:00,OakStreetWeatherStation201506070400,0.3611111111111111
Oak Street Weather Station,19.4,16.3,73,0.0,0.0,10.3,0.0,126,1.3,3.5,989.6,2,0.0,12.1,2015-06-07 05:00:00,OakStreetWeatherStation201506070500,0.37142857142857144
Oak Street Weather Station,20.0,16.6,71,0.0,0.0,10.3,0.0,268,1.9,6.2,988.7,19,0.0,12.1,2015-06-07 06:00:00,OakStreetWeatherStation201506070600,0.30645161290322576
Oak Street Weather Station,20.3,16.9,71,0.0,0.0,10.3,0.0,327,1.4,4.2,987.8,81,0.0,12.1,2015-06-07 07:00:00,OakStreetWeatherStation201506070700,0.3333333333333333
Oak Street Weather Station,21.3,17.7,70,0.0,0.0,10.3,0.0,281,1.2,3.8,987.5,75,0.0,12.2,2015-06-07 08:00:00,OakStreetWeatherStation201506070800,0.3157894736842105
Oak Street Weather Station,19.0,17.8,89,4.8,4.9,15.2,60.0,254,1.8,6.2,988.3,20,0.0,12.1,2015-06-07 09:00:00,OakStreetWeatherStation201506070900,0.2903225806451613
Oak Street Weather Station,20.1,18.8,89,0.0,3.8,19.1,60.0,288,1.9,2.9,986.5,145,0.0,12.0,2015-06-07 10:00:00,OakStreetWeatherStation201506071000,0.6551724137931034
Oak Street Weather Station,21.2,19.6,86,0.0,0.0,19.1,0.0,268,2.8,6.1,986.3,205,0.0,12.1,2015-06-07 11:00:00,OakStreetWeatherStation201506071100,0.45901639344262296
Oak Street Weather Station,21.7,19.5,82,0.0,0.0,19.1,0.0,314,1.2,3.8,985.9,286,0.0,12.0,2015-06-07 12:00:00,OakStreetWeatherStation201506071200,0.3157894736842105
Oak Street Weather Station,22.3,19.7,78,0.0,0.0,19.1,0.0,334,1.4,2.8,985.3,685,0.0,12.1,2015-06-07 13:00:00,OakStreetWeatherStation201506071300,0.5
Oak Street Weather Station,24.1,20.7,74,0.0,0.0,19.1,60.0,269,2.3,5.5,985.0,389,0.0,12.1,2015-06-07 14:00:00,OakStreetWeatherStation201506071400,0.41818181818181815
Oak Street Weather Station,26.6,22.5,71,0.0,0.0,19.1,0.0,253,1.8,4.8,984.5,396,0.0,12.1,2015-06-07 15:00:00,OakStreetWeatherStation201506071500,0.375
Oak Street Weather Station,27.6,22.7,66,0.0,0.0,19.1,60.0,172,0.9,3.8,983.3,667,0.0,12.1,2015-06-07 16:00:00,OakStreetWeatherStation201506071600,0.2368421052631579
Oak Street Weather Station,26.7,22.7,71,0.0,0.0,19.1,0.0,62,1.1,2.3,982.5,85,0.0,12.2,2015-06-07 17:00:00,OakStreetWeatherStation201506071700,0.47826086956521746
Oak Street Weather Station,24.8,21.6,76,0.0,0.0,19.1,0.0,146,0.8,2.1,982.7,41,0.0,12.1,2015-06-07 18:00:00,OakStreetWeatherStation201506071800,0.38095238095238093
Oak Street Weather Station,23.4,21.0,81,0.0,0.0,19.1,0.0,112,2.0,3.5,982.8,79,0.0,12.1,2015-06-07 19:00:00,OakStreetWeatherStation201506071900,0.5714285714285714
Oak Street Weather Station,22.5,20.7,85,0.0,0.0,19.1,0.0,119,0.7,2.7,982.6,13,0.0,12.1,2015-06-07 20:00:00,OakStreetWeatherStation201506072000,0.25925925925925924
Oak Street Weather Station,23.3,20.9,81,0.0,0.0,19.1,0.0,131,0.7,3.1,983.0,0,0.0,12.1,2015-06-07 21:00:00,OakStreetWeatherStation201506072100,0.2258064516129032
Oak Street Weather Station,23.2,20.6,79,0.0,0.0,19.1,0.0,261,3.0,5.4,983.3,0,0.0,12.1,2015-06-07 22:00:00,OakStreetWeatherStation201506072200,0.5555555555555555
Oak Street Weather Station,22.8,20.7,83,0.0,0.0,19.1,0.0,278,2.6,7.0,983.6,0,0.0,12.1,2015-06-07 23:00:00,OakStreetWeatherStation201506072300,0.37142857142857144
Oak Street Weather Station,22.3,20.6,86,0.0,0.3,19.4,60.0,256,2.8,5.5,983.1,0,0.0,12.1,2015-06-08 00:00:00,OakStreetWeatherStation201506082400,0.509090909090909
Oak Street Weather Station,22.2,20.3,84,0.0,0.0,19.4,0.0,266,1.6,4.4,983.5,0,0.0,12.1,2015-06-08 01:00:00,OakStreetWeatherStation201506080100,0.36363636363636365
Oak Street Weather Station,21.7,19.6,83,0.0,0.0,19.4,0.0,269,1.5,3.8,983.4,0,0.0,12.1,2015-06-08 02:00:00,OakStreetWeatherStation201506080200,0.39473684210526316
Oak Street Weather Station,21.6,19.5,83,0.0,0.0,19.4,0.0,280,1.8,5.6,984.1,0,0.0,12.1,2015-06-08 03:00:00,OakStreetWeatherStation201506080300,0.32142857142857145
Oak Street Weather Station,21.1,19.2,84,0.0,0.0,19.4,0.0,276,2.0,2.9,984.1,0,0.0,12.1,2015-06-08 04:00:00,OakStreetWeatherStation201506080400,0.6896551724137931
Oak Street Weather Station,20.9,19.1,85,0.0,0.0,19.4,0.0,261,2.1,5.5,984.0,0,0.0,12.1,2015-06-08 05:00:00,OakStreetWeatherStation201506080500,0.38181818181818183
Oak Street Weather Station,21.0,19.2,85,0.0,0.0,19.4,0.0,271,2.8,7.2,984.3,44,0.0,12.1,2015-06-08 06:00:00,OakStreetWeatherStation201506080600,0.38888888888888884
Oak Street Weather Station,21.3,19.3,83,0.0,0.0,19.4,60.0,264,2.0,5.6,984.5,150,0.0,12.1,2015-06-08 07:00:00,OakStreetWeatherStation201506080700,0.35714285714285715
Oak Street Weather Station,22.1,19.5,78,0.0,0.0,19.4,0.0,5,1.3,4.7,984.4,269,0.0,12.1,2015-06-08 08:00:00,OakStreetWeatherStation201506080800,0.2765957446808511
Oak Street Weather Station,23.4,19.8,73,0.0,0.0,19.4,60.0,279,1.1,3.1,984.4,358,0.0,12.1,2015-06-08 09:00:00,OakStreetWeatherStation201506080900,0.3548387096774194
Oak Street Weather Station,25.1,20.1,64,0.0,0.0,19.4,0.0,273,2.4,5.8,984.3,746,0.0,12.2,2015-06-08 10:00:00,OakStreetWeatherStation201506081000,0.41379310344827586
Oak Street Weather Station,26.8,19.8,53,0.0,0.0,19.4,0.0,285,1.4,3.6,983.8,820,1.0,12.1,2015-06-08 11:00:00,OakStreetWeatherStation201506081100,0.38888888888888884
Oak Street Weather Station,27.8,20.0,49,0.0,0.0,19.4,0.0,265,2.6,7.9,983.3,888,1.0,12.2,2015-06-08 12:00:00,OakStreetWeatherStation201506081200,0.3291139240506329
Oak Street Weather Station,28.8,19.4,42,0.0,0.0,19.4,0.0,258,2.7,8.8,983.0,761,0.0,12.1,2015-06-08 13:00:00,OakStreetWeatherStation201506081300,0.3068181818181818
Oak Street Weather Station,28.8,19.6,43,0.0,0.0,19.4,0.0,326,1.8,4.5,982.9,116,1.0,12.2,2015-06-08 14:00:00,OakStreetWeatherStation201506081400,0.4
Oak Street Weather Station,29.4,18.9,37,0.0,0.0,19.4,0.0,265,1.8,5.0,981.9,940,0.0,12.1,2015-06-08 15:00:00,OakStreetWeatherStation201506081500,0.36
Oak Street Weather Station,21.0,15.0,53,0.0,0.0,19.4,0.0,8,4.8,7.9,983.1,121,0.0,12.2,2015-06-08 16:00:00,OakStreetWeatherStation201506081600,0.6075949367088607
Oak Street Weather Station,20.6,17.4,74,10.8,4.2,23.6,60.0,266,2.2,4.6,982.8,10,0.0,12.1,2015-06-08 17:00:00,OakStreetWeatherStation201506081700,0.47826086956521746
Oak Street Weather Station,21.5,18.3,73,11.4,2.3,26.1,60.0,281,1.4,3.6,984.2,8,0.0,12.1,2015-06-08 19:00:00,OakStreetWeatherStation201506081900,0.38888888888888884
Oak Street Weather Station,17.6,14.5,72,0.0,0.1,27.8,0.0,350,1.4,2.7,985.7,1,0.0,12.1,2015-06-08 21:00:00,OakStreetWeatherStation201506082100,0.5185185185185185
Oak Street Weather Station,18.4,15.1,71,0.0,0.0,27.8,0.0,276,0.7,2.0,986.4,1,0.0,12.0,2015-06-08 22:00:00,OakStreetWeatherStation201506082200,0.35
Oak Street Weather Station,19.2,15.5,69,0.0,0.0,27.8,0.0,254,2.5,4.3,986.2,1,0.0,12.2,2015-06-08 23:00:00,OakStreetWeatherStation201506082300,0.5813953488372093
Oak Street Weather Station,19.7,15.8,67,0.0,0.0,27.8,0.0,258,2.8,4.9,986.2,0,0.0,12.1,2015-06-09 00:00:00,OakStreetWeatherStation201506092400,0.5714285714285714
Oak Street Weather Station,19.8,15.6,65,0.0,0.0,27.8,0.0,251,2.4,4.7,986.0,0,0.0,12.0,2015-06-09 01:00:00,OakStreetWeatherStation201506090100,0.5106382978723404
Oak Street Weather Station,20.0,15.5,63,0.0,0.0,27.8,0.0,258,3.2,5.7,986.1,0,359.0,12.0,2015-06-09 02:00:00,OakStreetWeatherStation201506090200,0.5614035087719298
Oak Street Weather Station,19.3,15.4,67,0.0,0.0,27.8,0.0,259,2.5,5.0,986.4,2,0.0,12.0,2015-06-09 03:00:00,OakStreetWeatherStation201506090300,0.5
Oak Street Weather Station,19.0,15.0,66,0.0,0.0,27.8,0.0,257,2.1,4.3,986.4,0,0.0,12.1,2015-06-09 04:00:00,OakStreetWeatherStation201506090400,0.48837209302325585
Oak Street Weather Station,18.4,14.7,67,0.0,0.0,27.8,0.0,255,2.2,5.9,986.9,1,359.0,12.1,2015-06-09 05:00:00,OakStreetWeatherStation201506090500,0.3728813559322034
Oak Street Weather Station,18.7,14.7,66,0.0,0.0,27.8,0.0,275,2.2,5.7,987.3,24,359.0,12.1,2015-06-09 06:00:00,OakStreetWeatherStation201506090600,0.3859649122807018
Oak Street Weather Station,19.0,15.0,66,0.0,0.0,27.8,0.0,266,2.3,4.9,987.7,77,0.0,12.2,2015-06-09 07:00:00,OakStreetWeatherStation201506090700,0.4693877551020407
Oak Street Weather Station,19.8,15.6,65,0.0,0.0,27.8,0.0,250,2.5,4.4,988.1,183,359.0,12.1,2015-06-09 08:00:00,OakStreetWeatherStation201506090800,0.5681818181818181
Oak Street Weather Station,20.9,16.5,64,0.0,0.0,27.8,0.0,266,1.8,4.0,988.2,322,0.0,12.1,2015-06-09 09:00:00,OakStreetWeatherStation201506090900,0.45
Oak Street Weather Station,22.5,17.4,61,0.0,0.0,27.8,0.0,240,1.6,4.7,988.2,421,0.0,12.1,2015-06-09 10:00:00,OakStreetWeatherStation201506091000,0.3404255319148936
Oak Street Weather Station,24.6,17.5,50,0.0,0.0,27.8,0.0,240,1.2,2.4,988.2,668,0.0,12.1,2015-06-09 11:00:00,OakStreetWeatherStation201506091100,0.5
Oak Street Weather Station,26.6,17.5,40,0.0,0.0,27.8,0.0,254,1.5,3.2,988.0,734,0.0,12.1,2015-06-09 12:00:00,OakStreetWeatherStation201506091200,0.46875
Oak Street Weather Station,27.5,17.7,38,0.0,0.0,27.8,0.0,296,1.4,4.7,987.9,459,0.0,12.1,2015-06-09 13:00:00,OakStreetWeatherStation201506091300,0.2978723404255319
